"ADMINID","ENRORGID","PERMNUMBER","ETHNO","RACE_AMI","RACE_ASI","RACE_AFA","RACE_NAT","RACE_WHT","ADMINSTAT","ENTRYTYPE","ENRBEGDATE","ENRENDDATE","EXITTYPE","NEWENRORGID","SS504","EST","NSLELG","HOMELESS","MKSERVICE","UNYOUTH","NTRESNO","DUAL_ENR","T1SERVICES","IST1RLA","IST1MATH","IST1SCIENCE","IST1SOCIAL","IST1VOC","IST1OTHER","SST1HEALTH","SST1GUID","SST1OTHER","SY"
"SU021","PS295","1319610","2","N","N","N","N","Y","01","08","08/26/2014","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1319611","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1319627","2","N","N","N","N","Y","01","01","09/08/2020","01/10/2021","01","PS010","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1319630","2","N","N","N","N","Y","01","08","09/03/2014","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1319634","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1319635","2","N","N","N","N","Y","01","08","08/26/2014","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1319638","2","N","N","N","N","Y","01","08","08/28/2014","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1319643","2","N","N","N","N","Y","01","08","08/26/2014","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1319645","2","N","N","N","N","Y","01","08","08/26/2014","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1319905","2","N","N","N","N","Y","01","01","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1320184","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1320226","2","N","N","N","N","Y","01","01","09/22/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1320254","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","01","Y","Y","N","02","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1320268","2","Y","N","N","N","Y","01","08","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1320319","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1320382","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1320404","2","N","N","N","N","Y","01","01","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1320434","2","N","N","N","N","Y","01","01","10/20/2020","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1320440","2","N","N","N","N","Y","01","01","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1320494","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1320701","2","Y","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1358526","2","N","Y","N","N","N","01","06","09/08/2020","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1397686","2","Y","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1397707","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398285","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398286","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398288","2","N","N","N","N","Y","04","05","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398290","2","Y","N","N","N","Y","01","03","01/29/2016","","","","N","Y","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398292","2","N","N","N","N","Y","01","06","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398309","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398315","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398320","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398321","2","N","N","N","N","Y","01","06","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398332","2","Y","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398333","2","N","Y","N","N","Y","01","06","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398334","2","N","N","N","N","Y","01","06","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398335","2","N","Y","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398350","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398358","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398364","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398365","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398369","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398378","2","N","N","N","N","Y","01","06","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398383","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398385","2","N","N","N","N","Y","01","06","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398388","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398389","2","N","N","N","N","Y","01","08","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398391","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398395","2","Y","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398396","2","N","N","N","N","Y","01","06","08/31/2016","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398398","2","N","N","N","N","Y","01","06","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398620","2","N","N","N","N","Y","01","01","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398625","2","Y","N","N","N","Y","01","01","08/25/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398633","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398647","2","N","N","N","N","Y","01","01","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398705","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398706","2","Y","N","N","N","Y","01","01","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398721","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398727","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398739","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398770","2","N","N","N","N","Y","01","01","08/25/2015","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398791","2","Y","N","N","N","Y","01","01","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1398798","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1398807","2","Y","N","N","N","Y","01","01","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398812","2","Y","N","N","N","Y","01","01","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398819","2","Y","N","N","N","N","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1398845","2","N","N","N","N","Y","01","01","08/25/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1399007","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1399267","2","N","N","N","N","Y","01","08","08/12/2014","","","","N","Y","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1399439","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1399493","2","N","N","N","N","Y","01","01","08/31/2016","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1399553","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1399582","2","Y","N","N","N","Y","01","08","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1399586","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1399664","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1399802","2","N","N","N","N","Y","01","01","09/08/2015","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1399947","2","N","N","N","N","Y","01","05","01/25/2021","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1399947","2","N","N","N","N","Y","01","08","09/04/2018","09/20/2020","06","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1400063","2","Y","N","Y","N","Y","01","08","09/15/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1400127","2","N","N","N","N","Y","01","08","09/08/2020","09/29/2020","01","PS241","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1400142","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1401092","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401117","2","N","N","N","N","Y","01","08","11/16/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1401326","2","N","N","N","N","Y","01","08","09/08/2015","","","","N","Y","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401328","2","N","N","N","N","Y","01","08","08/31/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS142","1401368","2","N","Y","N","N","Y","01","01","04/28/2015","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1401369","2","N","Y","N","N","Y","01","06","09/08/2020","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401516","2","Y","N","N","N","Y","01","01","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401560","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1401598","2","N","N","N","N","Y","01","08","10/15/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401619","2","N","N","N","N","Y","01","01","09/30/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401702","2","N","N","N","N","Y","01","08","10/19/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1401803","2","N","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402320","2","Y","N","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402366","2","Y","N","N","N","Y","01","07","09/03/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402395","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402433","2","Y","N","N","N","Y","01","08","09/03/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402569","2","N","N","N","N","Y","01","01","12/05/2016","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS115","1402716","2","N","N","N","N","Y","01","08","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402738","2","N","N","N","N","Y","01","01","09/15/2020","11/22/2020","01","PS105","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1402842","2","Y","N","N","N","Y","01","08","09/04/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1403012","2","N","N","N","N","Y","01","08","09/27/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1403408","1","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS295","1403492","2","N","N","N","N","Y","01","08","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
